"register","raw","normalised","n_trials","changed"
"CTIS","Type I diabetes mellitus","Type 1 diabetes mellitus",4,TRUE
"CTIS","Viral infectious disorders","Viral infectious disorders",4,FALSE
"CTIS","ADHD","ADHD",3,FALSE
"CTIS","Acute appendicitis","Acute appendicitis",3,FALSE
"CTIS","Acute myeloid leukemia / AML","Acute myeloid leukaemia / AML",3,TRUE
"CTIS","Acute myeloid leukemia recurrent","Acute myeloid leukaemia",3,TRUE
"CTIS","Acute myeloid leukemia recurrent / Acute myeloid leukemia refractory","Acute myeloid leukaemia",3,TRUE
"CTIS","Acute myocarditis","Acute myocarditis",3,FALSE
"CTIS","Acute schizophrenia","Acute schizophrenia",3,FALSE
"CTIS","Adenocarcinoma gastric","Adenocarcinoma gastric",3,FALSE
"CTIS","Adenocarcinoma of prostate","Adenocarcinoma of prostate",3,FALSE
"CTIS","Adrenocortical carcinoma","Adrenocortical carcinoma",3,FALSE
"CTIS","Adrenoleukodystrophy","Adrenoleukodystrophy",3,FALSE
"CTIS","Alcohol use disorder","Alcohol use disorder",3,FALSE
"CTIS","Alzheimer's disease / Amyotrophic lateral sclerosis","Alzheimer's disease / Amyotrophic lateral sclerosis",3,FALSE
"CTIS","Alzheimer's disease / Dementia Alzheimer's type","Alzheimer's disease / Dementia alzheimer's type",3,TRUE
"CTIS","Amyloid light-chain amyloidosis","Amyloid light-chain amyloidosis",3,FALSE
"CTIS","Androgenetic alopecia","Androgenetic alopecia",3,FALSE
"CTIS","Anorexia nervosa","Anorexia nervosa",3,FALSE
"CTIS","Apocrine and eccrine gland disorders / Hidradenitis / Hidradenitis suppurativa / Skin and subcutaneous tissue disorders / Skin appendage conditions","Apocrine and eccrine gland disorders / Hidradenitis / Hidradenitis suppurativa / Skin and subcutaneous tissue disorders / Skin appendage conditions",3,FALSE
"CTIS","Arteriosclerotic cardiovascular disease","Arteriosclerotic cardiovascular disease",3,FALSE
"CTIS","Arthritis rheumatoid / Atopic dermatitis / Axial spondyloarthritis / Colitis ulcerative / Crohn's disease / Psoriatic arthritis","Arthritis rheumatoid / Atopic dermatitis / Axial spondyloarthritis / Colitis ulcerative / Crohn's disease / Psoriatic arthritis",3,FALSE
"CTIS","Asthma / Chronic obstructive pulmonary disease","Asthma / Chronic obstructive pulmonary disease",3,FALSE
"CTIS","Ataxia telangiectasia","Ataxia telangiectasia",3,FALSE
"CTIS","Autism spectrum disorder","Autism spectrum disorder",3,FALSE
"CTIS","Autoimmune haemolytic anaemia","Autoimmune haemolytic anaemia",3,FALSE
"CTIS","B-cell lymphoma refractory","B-cell lymphoma",3,TRUE
"CTIS","B-cell non-Hodgkin´s lymphoma recurrent / B-cell non-Hodgkin´s lymphoma refractory","B-cell non-hodgkin´s lymphoma",3,TRUE
"CTIS","B-cell non-Hodgkin´s lymphoma refractory","B-cell non-hodgkin´s lymphoma",3,TRUE
"CTIS","Behavioral and psychiatric symptoms of dementia / Dementia Alzheimer's type","Behavioral and psychiatric symptoms of dementia / Dementia alzheimer's type",3,TRUE
"CTIS","Binge eating","Binge eating",3,FALSE
"CTIS","Bipolar affective disorder manic / Bipolar affective disorder manic severe degree specified as with psychotic behavior / Bipolar affective disorder manic severe degree without mention of psychotic behavior / Bipolar affective disorder mixed / Bipolar affective disorder mixed severe degree specified as with psychotic behavior / Bipolar affective disorder mixed severe degree without mention of psychotic behavior / Mania / Mania acute","Bipolar affective disorder manic / Bipolar affective disorder manic severe degree specified as with psychotic behavior / Bipolar affective disorder manic severe degree without mention of psychotic behavior / Bipolar affective disorder mixed / Bipolar affective disorder mixed severe degree specified as with psychotic behavior / Bipolar affective disorder mixed severe degree without mention of psychotic behavior / Mania / Mania acute",3,FALSE
"CTIS","Bladder cancer / Invasive bladder cancer","Bladder cancer / Invasive bladder cancer",3,FALSE
"CTIS","Breast cancer / Breast cancer metastatic","Breast cancer",3,TRUE
"CTIS","Breast cancer / HER2 positive breast cancer","Breast cancer / Her2 positive breast cancer",3,TRUE
"CTIS","Breast cancer female NOS","Breast cancer female NOS",3,FALSE
"CTIS","C3 glomerulopathy","C3 glomerulopathy",3,FALSE
"CTIS","COPD exacerbation","COPD exacerbation",3,FALSE
"CTIS","COVID-19 prophylaxis","COVID-19 prophylaxis",3,FALSE
"CTIS","Cardiac failure","Cardiac failure",3,FALSE
"CTIS","Cardiac failure / Chronic kidney disease / Type 2 diabetes mellitus","Cardiac failure / Chronic kidney disease / Type 2 diabetes mellitus",3,FALSE
"CTIS","Cardiometabolic syndrome","Cardiometabolic syndrome",3,FALSE
"CTIS","Cardiovascular disorder","Cardiovascular disorder",3,FALSE
"CTIS","Cerebral palsy","Cerebral palsy",3,FALSE
"CTIS","Chronic kidney disease / Hypertension","Chronic kidney disease / Hypertension",3,FALSE
"CTIS","Chronic kidney disease / Proteinuria","Chronic kidney disease / Proteinuria",3,FALSE
"CTIS","Chronic lymphocytic leukaemia","Chronic lymphocytic leukaemia",3,FALSE
"CTIS","Chronic lymphocytic leukemia / CLL","Chronic lymphocytic leukaemia / CLL",3,TRUE
"CTIS","Chronic obstructive pulmonary disease exacerbation","Chronic obstructive pulmonary disease exacerbation",3,FALSE
"CTIS","Chronic phase chronic myeloid leukemia","Chronic phase chronic myeloid leukaemia",3,TRUE
"CTIS","Classical Hodgkin lymphoma / Hodgkins lymphoma","Classical hodgkin lymphoma / Hodgkins lymphoma",3,TRUE
"CTIS","Clear cell renal cell carcinoma metastatic","Clear cell renal cell carcinoma",3,TRUE
"CTIS","Coagulation factor X level","Coagulation factor x level",3,TRUE
"CTIS","Colitis ulcerative / Crohn´s disease","Colitis ulcerative / Crohn´s disease",3,FALSE
"CTIS","Colon cancer metastatic","Colon cancer",3,TRUE
"CTIS","Colon cancer stage II / Colon cancer stage III","Colon cancer",3,TRUE
"CTIS","Congenital familial and genetic disorders / Spinal muscular atrophy","Congenital familial and genetic disorders / Spinal muscular atrophy",3,FALSE
"CTIS","Congenital myopathy","Congenital myopathy",3,FALSE
"CTIS","Cutaneous lupus erythematosus","Cutaneous lupus erythematosus",3,FALSE
"CTIS","Cutaneous melanoma","Cutaneous melanoma",3,FALSE
"CTIS","Cystic fibrosis lung","Cystic fibrosis lung",3,FALSE
"CTIS","Dementia","Dementia",3,FALSE
"CTIS","Dermatomyositis","Dermatomyositis",3,FALSE
"CTIS","Dermatomyositis / Polymyositis","Dermatomyositis / Polymyositis",3,FALSE
"CTIS","Diabetes","Diabetes",3,FALSE
"CTIS","Diffuse large B-cell lymphoma recurrent / Diffuse large B-cell lymphoma refractory","Diffuse large b-cell lymphoma",3,TRUE
"CTIS","Dilated cardiomyopathy","Dilated cardiomyopathy",3,FALSE
"CTIS","Dravet syndrome / Lennox-Gastaut syndrome","Dravet syndrome / Lennox-gastaut syndrome",3,TRUE
"CTIS","Dry age-related macular degeneration","Dry age-related macular degeneration",3,FALSE
"CTIS","Emphysema pulmonary","Emphysema pulmonary",3,FALSE
"CTIS","End stage renal disease","End stage renal disease",3,FALSE
"CTIS","Endometrial cancer NOS","Endometrial cancer NOS",3,FALSE
"CTIS","Eosinophilic granulomatosis with polyangiitis","Eosinophilic granulomatosis with polyangiitis",3,FALSE
"CTIS","Epidermolysis bullosa","Epidermolysis bullosa",3,FALSE
"CTIS","Epileptic encephalopathy","Epileptic encephalopathy",3,FALSE
"CTIS","Episodic migraine","Episodic migraine",3,FALSE
"CTIS","Erdheim-Chester disease / Langerhans cell histiocytosis / Langerhans cell sarcoma / Langerhans' cell histiocytosis / Rosai-Dorfman syndrome","Erdheim-chester disease / Langerhans cell histiocytosis / Langerhans cell sarcoma / Langerhans' cell histiocytosis / Rosai-dorfman syndrome",3,TRUE
"CTIS","Erectile dysfunction","Erectile dysfunction",3,FALSE
"CTIS","Erosive esophagitis","Erosive oesophagitis",3,TRUE
"CTIS","Essential thrombocythemia","Essential thrombocythemia",3,FALSE
"CTIS","Estrogen receptor positive breast cancer / HER2 positive breast cancer","Estrogen receptor positive breast cancer / Her2 positive breast cancer",3,TRUE
"CTIS","Falciparum malaria / Malaria immunisation","Falciparum malaria / Malaria immunisation",3,FALSE
"CTIS","Fallopian tube cancer / Ovarian cancer / Peritoneal carcinoma","Fallopian tube cancer / Ovarian cancer / Peritoneal carcinoma",3,FALSE
"CTIS","Fallopian tube cancer / Ovarian epithelial cancer","Fallopian tube cancer / Ovarian epithelial cancer",3,FALSE
"CTIS","Familial hypertriglyceridaemia / Hyperchylomicronemia","Familial hypertriglyceridaemia / Hyperchylomicronemia",3,FALSE
"CTIS","Fecal incontinence","Fecal incontinence",3,FALSE
"CTIS","Gastric cancer / Gastroesophageal junction cancer","Gastric cancer / Gastrooesophageal junction cancer",3,TRUE
"CTIS","Glioblastoma / Neoplasms benign malignant and unspecified (incl cysts and polyps)","Glioblastoma / Neoplasms benign malignant and unspecified (incl cysts and polyps)",3,FALSE
"CTIS","Glycogen storage disease type IA","Glycogen storage disease type IA",3,FALSE
"CTIS","Graves' ophthalmopathy","Graves' ophthalmopathy",3,FALSE
"CTIS","Graves´ disease","Graves´ disease",3,FALSE
"CTIS","Head and neck cancer metastatic","Head and neck cancer",3,TRUE
"CTIS","Heart failure / Left ventricular systolic dysfunction","Heart failure / Left ventricular systolic dysfunction",3,FALSE
"CTIS","Hematological malignancy / Solid tumour","Hematological malignancy / Solid tumour",3,FALSE
"CTIS","Hemophilia","Haemophilia",3,TRUE
"CTIS","Hemophilia B (Factor IX)","Haemophilia b (factor ix)",3,TRUE
"CTIS","Hepatitis D / Viral hepatitis B without mention of hepatic coma with hepatitis delta","Hepatitis d / Viral hepatitis b without mention of hepatic coma with hepatitis delta",3,TRUE
"CTIS","Hereditary angioedema / Hereditary angioedema attack / Hereditary angioedema type I / Hereditary angioedema type II","Hereditary angioedema / Hereditary angioedema attack / Hereditary angioedema type 1 / Hereditary angioedema type 2",3,TRUE
"CTIS","Hidradenitis","Hidradenitis",3,FALSE
"CTIS","Hormone receptor positive breast cancer","Hormone receptor positive breast cancer",3,FALSE
"CTIS","Hormone-dependent prostate cancer / Prostate cancer metastatic","Hormone-dependent prostate cancer / Prostate cancer",3,TRUE
"CTIS","Hormone-refractory prostate cancer","Hormone-refractory prostate cancer",3,FALSE
"CTIS","Hormone-sensitive prostate cancer metastatic / Prostate cancer metastatic","Hormone-sensitive prostate cancer / Prostate cancer",3,TRUE
"CTIS","Huntington's disease","Huntington's disease",3,FALSE
"CTIS","Hyperinsulinaemic hypoglycaemia / Postprandial hypoglycaemia","Hyperinsulinaemic hypoglycaemia / Postprandial hypoglycaemia",3,FALSE
"CTIS","Hyperparathyroidism secondary","Hyperparathyroidism secondary",3,FALSE
"CTIS","Hypertension arterial","Hypertension arterial",3,FALSE
"CTIS","Hypoparathyroidism","Hypoparathyroidism",3,FALSE
"CTIS","Hypophosphatasia","Hypophosphatasia",3,FALSE
"CTIS","Idiopathic hypersomnia / Narcolepsy / Narcolepsy with cataplexy","Idiopathic hypersomnia / Narcolepsy / Narcolepsy with cataplexy",3,FALSE
"CTIS","Idiopathic inflammatory myopathy / Systemic lupus erythematosus / Systemic sclerosis","Idiopathic inflammatory myopathy / Systemic lupus erythematosus / Systemic sclerosis",3,FALSE
"CTIS","Immune thrombocytopenia","Immune thrombocytopenia",3,FALSE
"CTIS","Immune thrombocytopenic purpura","Immune thrombocytopenic purpura",3,FALSE
"CTIS","Immunoglobulin G4 related disease","Immunoglobulin g4 related disease",3,TRUE
"CTIS","Inclusion body myositis","Inclusion body myositis",3,FALSE
"CTIS","Irritable bowel syndrome","Irritable bowel syndrome",3,FALSE
"CTIS","Leukaemias acute myeloid","Leukaemias acute myeloid",3,FALSE
"CTIS","Leukemia acute","Leukaemia acute",3,TRUE
"CTIS","Locally advanced breast cancer / Metastatic breast cancer","Breast cancer",3,TRUE
"CTIS","Lung neoplasm malignant","Lung neoplasm malignant",3,FALSE
"CTIS","Lupus erythematosus systemic","Lupus erythematosus systemic",3,FALSE
"CTIS","Lupus nephritis / Systemic lupus erythematosus","Lupus nephritis / Systemic lupus erythematosus",3,FALSE
"CTIS","Lysosomal storage disorders","Lysosomal storage disorders",3,FALSE
"CTIS","MELAS syndrome","MELAS syndrome",3,FALSE
"CTIS","Malignant neoplasm of prostate","Malignant neoplasm of prostate",3,FALSE
"CTIS","Malignant solid tumor / Malignant solid tumour","Malignant solid tumour",3,TRUE
"CTIS","Malignant solid tumor / Malignant solid tumour / Solid tumor / Solid tumour","Malignant solid tumour / Solid tumour",3,TRUE
"CTIS","Marginal zone lymphoma","Marginal zone lymphoma",3,FALSE
"CTIS","Metastatic gastric cancer","Gastric cancer",3,TRUE
"CTIS","Metastatic malignant melanoma","Malignant melanoma",3,TRUE
"CTIS","Metastatic renal carcinoma","Renal carcinoma",3,TRUE
"CTIS","Mucopolysaccharidosis III","Mucopolysaccharidosis III",3,FALSE
"CTIS","Multifocal motor neuropathy","Multifocal motor neuropathy",3,FALSE
"CTIS","Multiple sclerosis / Relapsing-remitting multiple sclerosis","Multiple sclerosis / Relapsing-remitting multiple sclerosis",3,FALSE
"CTIS","Muscular dystrophy","Muscular dystrophy",3,FALSE
"CTIS","Myopia","Myopia",3,FALSE
"CTIS","NASH","NASH",3,FALSE
"CTIS","Nervous system disorders","Nervous system disorders",3,FALSE
"CTIS","Nervous system disorders / Relapsing-remitting multiple sclerosis","Nervous system disorders / Relapsing-remitting multiple sclerosis",3,FALSE
"CTIS","Neuroendocrine carcinoma","Neuroendocrine carcinoma",3,FALSE
"CTIS","Niemann-Pick disease","Niemann-pick disease",3,TRUE
"CTIS","Non-cystic fibrosis bronchiectasis","Non-cystic fibrosis bronchiectasis",3,FALSE
"CTIS","Non-small cell lung cancer / Non-squamous non-small cell lung cancer","Non-small cell lung cancer / Non-squamous non-small cell lung cancer",3,FALSE
"CTIS","Non-small cell lung cancer stage IIIB / Non-small cell lung cancer stage IV","Non-small cell lung cancer",3,TRUE
"CTIS","Ornithine transcarbamylase deficiency","Ornithine transcarbamylase deficiency",3,FALSE
"CTIS","Osteoarthritis","Osteoarthritis",3,FALSE
"CTIS","Osteoporosis postmenopausal","Osteoporosis postmenopausal",3,FALSE
"CTIS","Ovarian epithelial cancer","Ovarian epithelial cancer",3,FALSE
"CTIS","PIK3CA related overgrowth spectrum","Pik3ca related overgrowth spectrum",3,TRUE
"CTIS","Pain management","Pain management",3,FALSE
"CTIS","Pancreatic adenocarcinoma","Pancreatic adenocarcinoma",3,FALSE
"CTIS","Pancreatic adenocarcinoma resectable","Pancreatic adenocarcinoma resectable",3,FALSE
"CTIS","Pancreatic carcinoma metastatic","Pancreatic carcinoma",3,TRUE
"CTIS","Peanut allergy","Peanut allergy",3,FALSE
"CTIS","Peripheral arterial disease","Peripheral arterial disease",3,FALSE
"CTIS","Plasma cell myeloma refractory","Plasma cell myeloma",3,TRUE
"CTIS","Pneumonia due to respiratory syncytial virus / Pneumonia respiratory syncytial viral / Respiratory syncytial virus bronchiolitis / Respiratory syncytial virus bronchitis / Respiratory syncytial virus infection / Respiratory syncytial virus infection NOS / Respiratory syncytial virus infection recurrent / Respiratory syncytial virus pneumonitis","Pneumonia due to respiratory syncytial virus / Pneumonia respiratory syncytial viral / Respiratory syncytial virus bronchiolitis / Respiratory syncytial virus bronchitis / Respiratory syncytial virus infection / Respiratory syncytial virus infection NOS / Respiratory syncytial virus pneumonitis",3,TRUE
"CTIS","Primary biliary cirrhosis","Primary biliary cirrhosis",3,FALSE
"CTIS","Primary dysmenorrhea","Primary dysmenorrhea",3,FALSE
"CTIS","Primary hyperaldosteronism","Primary hyperaldosteronism",3,FALSE
"CTIS","Primary immunodeficiency syndrome","Primary immunodeficiency syndrome",3,FALSE
"CTIS","Prostatic cancer","Prostatic cancer",3,FALSE
"CTIS","Pulmonary sarcoidosis","Pulmonary sarcoidosis",3,FALSE
"CTIS","Pyruvate kinase deficiency anaemia","Pyruvate kinase deficiency anaemia",3,FALSE
"CTIS","Rectal adenocarcinoma","Rectal adenocarcinoma",3,FALSE
"CTIS","Recurrent pericarditis","Pericarditis",3,TRUE
"CTIS","Retinopathy of prematurity","Retinopathy of prematurity",3,FALSE
"CTIS","Sarcoidosis","Sarcoidosis",3,FALSE
"CTIS","Sarcoma NOS","Sarcoma NOS",3,FALSE
"CTIS","Secondary progressive multiple sclerosis","Secondary progressive multiple sclerosis",3,FALSE
"CTIS","Sjogren´s syndrome","Sjogren´s syndrome",3,FALSE
"CTIS","Squamous cell carcinoma of head and neck metastatic / Squamous cell carcinoma of head and neck recurrent","Squamous cell carcinoma of head and neck",3,TRUE
"CTIS","Squamous non-small cell lung cancer","Squamous non-small cell lung cancer",3,FALSE
"CTIS","Subarachnoid haemorrhage","Subarachnoid haemorrhage",3,FALSE
"CTIS","Systemic mastocytosis","Systemic mastocytosis",3,FALSE
"CTIS","Tardive dyskinesia","Tardive dyskinesia",3,FALSE
"CTIS","Thalassemia beta","Thalassemia beta",3,FALSE
"CTIS","Tourette's disorder","Tourette's disorder",3,FALSE
"CTIS","Treatment resistant depression","Treatment resistant depression",3,FALSE
"CTIS","Tuberous sclerosis complex","Tuberous sclerosis complex",3,FALSE
"CTIS","Urothelial cancer of renal pelvis / Urothelial carcinoma bladder / Urothelial carcinoma ureter / Urothelial carcinoma urethra","Urothelial cancer of renal pelvis / Urothelial carcinoma bladder / Urothelial carcinoma ureter / Urothelial carcinoma urethra",3,FALSE
"CTIS","Urothelial carcinoma bladder / Urothelial carcinoma bladder stage II / Urothelial carcinoma bladder stage III / Urothelial carcinoma bladder stage IV","Urothelial carcinoma bladder",3,TRUE
"CTIS","AML","AML",2,FALSE
"CTIS","ANCA-associated vasculitis","Anca-associated vasculitis",2,TRUE
"CTIS","Acute HIV infection","Acute HIV infection",2,FALSE
"CTIS","Acute decompensated heart failure","Acute decompensated heart failure",2,FALSE
"CTIS","Acute lymphoblastic leukemia / Lymphoblastic lymphoma (Precursor B-lymphoblastic lymphoma/leukaemia) recurrent / Lymphoblastic lymphoma (Precursor B-lymphoblastic lymphoma/leukaemia) refractory / Lymphoblastic lymphoma (Precursor T-lymphoblastic lymphoma/leukaemia) recurrent / Lymphoblastic lymphoma (Precursor T-lymphoblastic lymphoma/leukaemia) refractory","Acute lymphoblastic leukaemia / Lymphoblastic lymphoma (precursor b-lymphoblastic lymphoma/leukaemia) / Lymphoblastic lymphoma (precursor t-lymphoblastic lymphoma/leukaemia)",2,TRUE
"CTIS","Acute migraine / Migraine / Migraine headaches / Migraine with aura / Migraine without aura","Acute migraine / Migraine / Migraine headaches / Migraine with aura / Migraine without aura",2,FALSE
"CTIS","Acute myeloid leukaemia / Myelodysplastic syndrome / Solid tumor","Acute myeloid leukaemia / Myelodysplastic syndrome / Solid tumour",2,TRUE
"CTIS","Acute myeloid leukemia in remission","Acute myeloid leukaemia in remission",2,TRUE
"CTIS","Acute myeloid leukemia refractory / Myelodysplastic syndrome","Acute myeloid leukaemia / Myelodysplastic syndrome",2,TRUE
"CTIS","Acute pyelonephritis / Complicated urinary tract infection","Acute pyelonephritis / Complicated urinary tract infection",2,FALSE
