alias_clean,suggested_canonical,sponsor_parent,sponsor_group,sponsor_type,source,confidence_prior
panbela therapeutics,Panbela Therapeutics,NA,NA,unknown,location_postcode,0.7
universittsklinik fr dermatologie und allergologie der paracelsus medizinischen privatuniversitt salzburg,Paracelsus Medical University,NA,NA,unknown,location_postcode,0.7
parion sciences inc,Parion Sciences,NA,NA,unknown,location_postcode,0.7
pharmacyclics,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
pharmacyclics inc,Pharmacyclics,NA,NA,unknown,location_postcode,0.7
polyphor deutschland gmbh,Polyphor,NA,NA,unknown,location_postcode,0.7
population heart research institute phri,Population Health Research Institute,NA,NA,unknown,location_postcode,0.7
portola pharmaceuticals llc,Portola Pharmaceuticals,NA,NA,unknown,location_postcode,0.7
portola pharmaceuticals llc,Portola Pharmaceuticals,NA,NA,unknown,location_postcode,0.7
portola pharmaceuticals llc,Portola Pharmaceuticals,NA,NA,unknown,location_postcode,0.7
portola pharmaceuticals llc,Portola Pharmaceuticals,NA,NA,unknown,location_postcode,0.7
preglem sa,PregLem,NA,NA,unknown,location_postcode,0.7
princess maxima center for pediatric oncology in the netherlands,Princess Maxima Center For Pediatric Oncology,NA,NA,NA,location_postcode,0.7
princess maxima center for pediatric oncology in the netherlands,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
princess maxima center for pediatric oncology in the netherlands,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
princess maxima center for pediatric oncology in the netherlands,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
princess maxima center for pediatric oncology in the netherlands,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
princess maxima center for pediatric oncology in the netherlands,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
princess maxima center for pediatric oncology in the netherlands,Princess Maxima Center For Pediatric Oncology,NA,NA,NA,location_postcode,0.7
prinses maxima centrum voor kinderoncologie,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
prinses maxima centrum voor kinderoncologie,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
prinses maxima centrum voor kinderoncologie,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
prinses maxima centrum voor kinderoncologie,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
prinses maxima centrum voor kinderoncologie b v,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
prinses maxima centrum voor kinderoncologie b v,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
prinses maxima centrum voor kinderoncologie b v,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
prinses mxima centrum,Princess Maxima Center For Pediatric Oncology,NA,NA,hospital,location_postcode,0.7
priothera sas,Priothera S.A.S.,NA,NA,unknown,location_postcode,0.7
profibrix inc,ProFibrix,NA,NA,unknown,location_postcode,0.7
proqr theraputics,ProQR Therapeutics,NA,NA,unknown,location_postcode,0.7
proqr theraputics,ProQR Therapeutics,NA,NA,unknown,location_postcode,0.7
radboud univeristy medical centre,Radboudumc,Radboudumc,Radboudumc,hospital,location_postcode,0.7
radboud univeristy medical centre,Radboudumc,Radboudumc,Radboudumc,hospital,location_postcode,0.7
rain therapeuthic inc,Rain Therapeutics,NA,NA,unknown,location_postcode,0.7
rare thyroid therapeutics international,Rare Thyroid Therapeutics International,NA,NA,unknown,location_postcode,0.7
red andaluza de diseno y traslacion de terapias avanzadas fundacion publica andaluza progreso y salud,Red Andaluza de Diseño y Traslación de Terapias Avanzadas,NA,NA,unknown,location_postcode,0.7
redx pharma ltd,Redx Pharma,NA,NA,unknown,location_postcode,0.7
redx pharma ltd,Redx Pharma,NA,NA,unknown,location_postcode,0.7
replimune group inc,Replimune,NA,NA,NA,location_postcode,0.7
rheinische friedrich wilhelms universitaet bonn,Rheinische Friedrich-Wilhelms-Universität Bonn,NA,NA,NA,location_postcode,0.7
rheinische friedrich wilhelms universitaet bonn,Rheinische Friedrich-Wilhelms-Universität Bonn,NA,NA,unknown,location_postcode,0.7
rheinische friedrich-wilhelms-universitaet bonn,Rheinische Friedrich-Wilhelms-Universität Bonn,NA,NA,NA,location_postcode,0.7
rheinische friedrich-wilhelms-universitaet bonn,Rheinische Friedrich-Wilhelms-Universität Bonn,NA,NA,unknown,location_postcode,0.7
copenhagen university,Rigshospitalet,Rigshospitalet,Rigshospitalet,hospital,location_postcode,0.7
copenhagen university,Rigshospitalet,Rigshospitalet,Rigshospitalet,hospital,location_postcode,0.7
copenhagen university,Rigshospitalet,Rigshospitalet,Rigshospitalet,hospital,location_postcode,0.7
department of clinical physiology nuclear medicin and pet,Rigshospitalet,Rigshospitalet,Rigshospitalet,hospital,location_postcode,0.7
department of otorhinolaryngology head and neck surgery,Rigshospitalet,NA,NA,hospital,location_postcode,0.7
department of otorhinolaryngology head neck and audiology rigshospitalet copenhagen denmark,Rigshospitalet,NA,NA,hospital,location_postcode,0.7
righospitalet,Rigshospitalet,Rigshospitalet,Rigshospitalet,hospital,location_postcode,0.7
righospitalet,Rigshospitalet,Rigshospitalet,Rigshospitalet,hospital,location_postcode,0.7
righospitalet,Rigshospitalet,Rigshospitalet,Rigshospitalet,hospital,location_postcode,0.7
righospitalet,Rigshospitalet,Rigshospitalet,Rigshospitalet,hospital,location_postcode,0.7
ruprecht-karls-universitt heidelberg medical faculty represented by universittsklinikum heidelberg,Ruprecht-Karls-Universität Heidelberg,NA,NA,academic,location_postcode,0.7
ruprecht-karls-universitt heidelberg medical faculty represented by universittsklinikum heidelberg,Ruprecht-Karls-Universität Heidelberg,NA,NA,unknown,location_postcode,0.7
ruprecht-karls-universitt heidelberg medical faculty represented by universittsklinikum heidelberg,Ruprecht-Karls-Universität Heidelberg,NA,NA,hospital,location_postcode,0.7
ruprecht-karls-universitt heidelberg medical faculty represented by universittsklinikum heidelberg,Ruprecht-Karls-Universität Heidelberg,NA,NA,hospital,location_postcode,0.7
ruprecht-karls-universitt heidelberg medical faculty represented by universittsklinikum heidelberg,Ruprecht-Karls-Universität Heidelberg,NA,NA,hospital,location_postcode,0.7
som innovation biotech s a,SOM Innovation Biotech SA SOM Biotech,NA,NA,unknown,location_postcode,0.7
transplantationscentrum sahlgrenska universitetssjukhuset,Sahlgrenska University Hospital,NA,NA,unknown,location_postcode,0.7
sangart,Sangart,NA,NA,unknown,location_postcode,0.7
santhera pharmaceuticals,Santhera Pharmaceuticals,NA,NA,unknown,location_postcode,0.7
santhera pharmaceuticals,Santhera Pharmaceuticals Switzerland,NA,NA,unknown,location_postcode,0.7
santhera pharmaceuticals,Santhera Pharmaceuticals Switzerland,NA,NA,unknown,location_postcode,0.7
santhera pharmaceuticals,Santhera Pharmaceuticals Switzerland,NA,NA,unknown,location_postcode,0.7
santhera pharmaceuticals,Santhera Pharmaceuticals Switzerland,NA,NA,unknown,location_postcode,0.7
scioderm an amicus therapeutics company,Scioderm,NA,NA,unknown,location_postcode,0.7
scioderm an amicus therapeutics company,Scioderm,NA,NA,unknown,location_postcode,0.7
sellas life sciences,Sellas Life Sciences Group,NA,NA,unknown,location_postcode,0.7
institute de recherches internationales servier promotor internacional,Servier,NA,NA,industry,location_postcode,0.7
laboratorio servier s l,Servier,Servier,Servier,industry,location_postcode,0.7
laboratorio servier s l,Servier,NA,NA,industry,location_postcode,0.7
laboratorio servier s l,Servier,NA,NA,industry,location_postcode,0.7
shield tx uk ltd,Shield TX UK,NA,NA,unknown,location_postcode,0.7
shionogi limited,Shionogi,NA,NA,unknown,location_postcode,0.7
shionogi limited,Shionogi USA,NA,NA,unknown,location_postcode,0.7
shionogi limited,Shionogi USA,NA,NA,unknown,location_postcode,0.7
sillajen,SillaJen,NA,NA,unknown,location_postcode,0.7
sixera pharma,Sixera Pharma,NA,NA,unknown,location_postcode,0.7
skane university hospital department of oncology,Skåne University Hospital,NA,NA,hospital,location_postcode,0.7
springworks therapeutics,SpringWorks Therapeutics,NA,NA,unknown,location_postcode,0.7
stichting het nederlands kanker instituut antoni van leeuwenhoek ziekenhuis,Stichting Het Nederlands Kanker Instituut-Antoni Van Leeuwenhoek Ziekenhuis,NA,NA,NA,location_postcode,0.7
stichting het nederlands kanker instituut antoni van leeuwenhoek ziekenhuis,Stichting Het Nederlands Kanker Instituut-Antoni Van Leeuwenhoek Ziekenhuis,NA,NA,NA,location_postcode,0.7
stichting radboud universitair medisch centrum,Stichting Radboud University Medical Center,NA,NA,NA,location_postcode,0.7
sublimity therapeutics holdco limited,Sublimity Therapeutics,NA,NA,unknown,location_postcode,0.7
sucampo pharma americas llc,Sucampo Pharma Europe,NA,NA,unknown,location_postcode,0.7
sucampo pharma americas llc,Sucampo Pharma Europe,NA,NA,unknown,location_postcode,0.7
summit therapeutics sub inc,Summit Therapeutics,NA,NA,NA,location_postcode,0.7
sun pharma industries limited,Sun Pharmaceutical,Sun Pharmaceutical,Sun Pharmaceutical,industry,location_postcode,0.7
sun pharma industries limited,Sun Pharmaceutical,Sun Pharmaceutical,Sun Pharmaceutical,industry,location_postcode,0.7
sun pharma industries limited,Sun Pharmaceutical,Sun Pharmaceutical,Sun Pharmaceutical,industry,location_postcode,0.7
technische universitaet dresden,Technische Universitat Dresden,NA,NA,NA,location_postcode,0.7
tesaro incorporated,Tesaro,NA,NA,unknown,location_postcode,0.7
tesaro incorporated,Tesaro,NA,NA,unknown,location_postcode,0.7
tesaro incorporated,Tesaro,NA,NA,unknown,location_postcode,0.7
the pharmaceutical company lek-am sp zoo,The Pharmaceutical Company LEK-AM Sp. Zo.o.,NA,NA,unknown,location_postcode,0.7
laboratorios thea s a,Théa,NA,NA,unknown,location_postcode,0.7
tobira therapeutics a subsidiary of allergan plc,Tobira Therapeutics,NA,NA,industry,location_postcode,0.7
tobira therapeutics a subsidiary of allergan plc,Tobira Therapeutics,NA,NA,industry,location_postcode,0.7
tobira therapeutics a subsidiary of allergan plc,Tobira Therapeutics,NA,NA,industry,location_postcode,0.7
tobira therapeutics a subsidiary of allergan plc,Tobira Therapeutics,NA,NA,industry,location_postcode,0.7
turku university central hospital,Turku University Hospital,NA,NA,NA,location_postcode,0.7
universitaire ziekenhuizen leuven,UZ Leuven,UZ Leuven,UZ Leuven,hospital,location_postcode,0.7
uzleuven/bgog,UZ Leuven,UZ Leuven,UZ Leuven,hospital,location_postcode,0.7
uzleuven/bgog,UZ Leuven,UZ Leuven,UZ Leuven,hospital,location_postcode,0.7
universita' degli studi di genova,Universita Degli Studi Di Genova,NA,NA,NA,location_postcode,0.7
universita' degli studi di verona,Universita Degli Studi Di Verona,NA,NA,NA,location_postcode,0.7
university of leipzig,Universitaet Leipzig,NA,NA,NA,location_postcode,0.7
university hospital of ulm aor,Universitaetsklinikum Ulm AöR,NA,NA,hospital,location_postcode,0.7
university hospital brussels uz brussel,Universitair Ziekenhuis Brussel,NA,NA,hospital,location_postcode,0.7
universitaetsmedizin der johannes gutenberg-universitaet mainz kor,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,NA,NA,NA,location_postcode,0.7
universitaetsmedizin der johannes gutenberg-universitaet mainz kor,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,NA,NA,academic,location_postcode,0.7
universitaetsmedizin der johannes gutenberg-universitaet mainz kor,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,NA,NA,NA,location_postcode,0.7
university medical center of johannes gutenberg university mainz,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,NA,NA,hospital,location_postcode,0.7
university medical center of johannes gutenberg university mainz,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,NA,NA,hospital,location_postcode,0.7
university medical center of johannes gutenberg university mainz,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,hospital,location_postcode,0.7
university medical school of the johannes gutenberg university mainz,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,NA,NA,hospital,location_postcode,0.7
university medical school of the johannes gutenberg university mainz,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,NA,NA,hospital,location_postcode,0.7
university medical school of the johannes gutenberg university mainz,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,Universitatsmedizin der Johannes Gutenberg-Universitat Mainz KöR,hospital,location_postcode,0.7
cliniques universitaires saint luc universit catholique de louvain bruxelles,University College London,University College London,University College London,academic,location_postcode,0.7
universiteit maastricht,University Hospital Maastricht,NA,NA,NA,location_postcode,0.7
university hospital of ulm aor,University Hospital Ulm,NA,NA,hospital,location_postcode,0.7
university hospital of zurich and city hospital waid,University Hospital Zurich,NA,NA,hospital,location_postcode,0.7
university hospital of north norway hf,University Hospital of North Norway,NA,NA,hospital,location_postcode,0.7
university of leipzig,University Leipzig,NA,NA,unknown,location_postcode,0.7
university eye clinic maastricht,University Medical Center Utrecht,University Medical Center Utrecht,University Medical Center Utrecht,hospital,location_postcode,0.7
university medical center,University Medical Center Utrecht,University Medical Center Utrecht,University Medical Center Utrecht,hospital,location_postcode,0.7
university medical center,University Medical Center Utrecht,University Medical Center Utrecht,University Medical Center Utrecht,hospital,location_postcode,0.7
university medical center,University Medical Center Utrecht,University Medical Center Utrecht,University Medical Center Utrecht,hospital,location_postcode,0.7
university medical center,University Medical Center Utrecht,University Medical Center Utrecht,University Medical Center Utrecht,hospital,location_postcode,0.7
university medical center,University Medical Center Utrecht,NA,NA,hospital,location_postcode,0.7
universitaet des saarlandes,University of Saarland,NA,NA,unknown,location_postcode,0.7
eberhard-karls university tbingen med fac rep by university hospital and its commercial director,University of Tübingen,NA,NA,hospital,location_postcode,0.7
universit campus bio-medico,Università Campus Bio-Medico di Roma,NA,NA,academic,location_postcode,0.7
universit campus bio-medico,Università Campus Bio-Medico di Roma,NA,NA,academic,location_postcode,0.7
universit campus bio-medico,Università Campus Bio-Medico di Roma,NA,NA,academic,location_postcode,0.7
universita degli studi di camerino,Università degli Studi di Camerino,NA,NA,unknown,location_postcode,0.7
universita' degli studi di genova,Università degli Studi di Genova,NA,NA,unknown,location_postcode,0.7
dipartimento di medicina,Università degli Studi di Perugia,NA,NA,academic,location_postcode,0.7
dipartimento di medicina,Università degli Studi di Perugia,NA,NA,academic,location_postcode,0.7
university of leipzig,Universität Leipzig,NA,NA,unknown,location_postcode,0.7
university of leipzig,Universität Leipzig,NA,NA,unknown,location_postcode,0.7
university of leipzig,Universität Leipzig,NA,NA,unknown,location_postcode,0.7
free state of bavaria represented by the university of regensburg represented by prof edward k gessler,Universität Regensburg,NA,NA,hospital,location_postcode,0.7
free state of bavaria represented by the university of regensburg represented by prof edward k gessler,Universität Regensburg,NA,NA,hospital,location_postcode,0.7
free state of bavaria represented by the university of regensburg represented by the university hospital regensburg,Universität Regensburg,NA,NA,hospital,location_postcode,0.7
free state of bavaria represented by the university of regensburg represented by the university hospital regensburg,Universität Regensburg,NA,NA,hospital,location_postcode,0.7
university hospital of ulm aor,Universität Ulm,NA,NA,unknown,location_postcode,0.7
medical center -university of freiburg,Universitätsklinikum Freiburg,NA,NA,unknown,location_postcode,0.7
uniwersytet jagielloski - collegium medicum,Uniwersytet Jagiellonski Collegium Medicum,NA,NA,unknown,location_postcode,0.7
uniwersytet jagielloski - collegium medicum,Uniwersytet Jagielloski Collegium Medicum,NA,NA,unknown,location_postcode,0.7
department of surgical sciences uppsala university,Uppsala University,NA,NA,unknown,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
fundacio hospital universitari vall d'hebron institut de recerca,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
vall dhebron research institute vhir,Vall D'hebron Institut De Recerca,NA,NA,NA,location_postcode,0.7
vall dhebron research institute vhir,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
vall dhebron research institute vhir,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
vall dhebron research institute vhir,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
vall dhebron research institute vhir,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
vall dhebron research institute vhir,Vall D'hebron Institut De Recerca,NA,NA,hospital,location_postcode,0.7
vaestra goetalandsregionen,Vastra Gotalandsregionen,NA,NA,NA,location_postcode,0.7
verisfield s m s a,Verisfield Single Member,NA,NA,unknown,location_postcode,0.7
vestre viken health trust,Vestre Viken HF,NA,NA,unknown,location_postcode,0.7
vestre viken hospital trust,Vestre Viken HF,NA,NA,unknown,location_postcode,0.7
vestre viken health trust,Vestre Viken Trust,NA,NA,unknown,location_postcode,0.7
vestre viken hospital trust,Vestre Viken Trust,NA,NA,unknown,location_postcode,0.7
vielabio inc,Viela Bio,NA,NA,unknown,location_postcode,0.7
vielabio inc,Viela Bio,NA,NA,unknown,location_postcode,0.7
vtesse inc a mallinckrodt pharmaceutical company,Vtesse,NA,NA,unknown,location_postcode,0.7
vstra gtalandsregionen/onkologiska kliniken,Västra Götalandsregionen,NA,NA,unknown,location_postcode,0.7
wave life sciences usa inc,Wave Life Sciences UK,NA,NA,unknown,location_postcode,0.7
wave life sciences usa inc,Wave Life Sciences UK,NA,NA,unknown,location_postcode,0.7
win medica pharmaceutical a e,Win Medica Pharmaceutical,NA,NA,NA,location_postcode,0.7
win medica pharmaceuticals s a,Win Medica Pharmaceutical,NA,NA,NA,location_postcode,0.7
wojskowy instytut medyczny,Wojskowy Instytut Medyczny Panstwowy Instytut Badawczy,NA,NA,unknown,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital dept of haematology,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital dept of haematology,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital dept of haematology,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital dept of haematology,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital erland pedersen,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital erland pedersen,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zealand university hospital erland pedersen,Zealand University Hospital,NA,NA,hospital,location_postcode,0.7
zogenix international inc,Zogenix International,NA,NA,unknown,location_postcode,0.7
zogenix international ltd,Zogenix International,NA,NA,unknown,location_postcode,0.7
zymeworks bc inc,Zymeworks,NA,NA,NA,location_postcode,0.7
zymeworks bc inc,Zymeworks,NA,NA,NA,location_postcode,0.7
ivascular s l,iVascular,NA,NA,unknown,location_postcode,0.7
