alias_clean,substance_clean,alias_type,source
roxoperona,roxoperone,chembl_synonym,chembl
roxoperone,roxoperone,chembl_synonym,chembl
fc41-12 (perflenapent/perflisopent mixture),perflisopent,chembl_synonym,chembl
perflisopent,perflisopent,chembl_synonym,chembl
perflisopent,perflisopent,usan,chembl
tazasubrate,tazasubrate,chembl_synonym,chembl
tazasubrato,tazasubrate,chembl_synonym,chembl
8-chloro cyclic amp,tocladesine,chembl_synonym,chembl
8-cl-camp,tocladesine,chembl_synonym,chembl
adenazole,tocladesine,chembl_synonym,chembl
icn-1256,tocladesine,chembl_synonym,chembl
nsc-284751,tocladesine,chembl_synonym,chembl
nsc-614491,tocladesine,chembl_synonym,chembl
tocladesina,tocladesine,chembl_synonym,chembl
tocladesine,tocladesine,ban,chembl
tocladesine,tocladesine,chembl_synonym,chembl
tocladesine,tocladesine,chembl_synonym,chembl
tocladesine,tocladesine,usan,chembl
sb-218842,tidembersat,chembl_synonym,chembl
tidembersat,tidembersat,chembl_synonym,chembl
tidembersat,tidembersat,usan,chembl
nsc-139593,sulfasomizole,chembl_synonym,chembl
sulfasomizol,sulfasomizole,chembl_synonym,chembl
sulfasomizol,sulfasomizole,chembl_synonym,chembl
sulfasomizole,sulfasomizole,ban,chembl
sulfasomizole,sulfasomizole,chembl_synonym,chembl
sulfasomizole,sulfasomizole,usan,chembl
sulphasomizole,sulfasomizole,chembl_synonym,chembl
taurosteina,taurosteine,chembl_synonym,chembl
taurosteine,taurosteine,chembl_synonym,chembl
sd 14112,sulclamide,chembl_synonym,chembl
sd-14112,sulclamide,chembl_synonym,chembl
sulclamida,sulclamide,chembl_synonym,chembl
sulclamide,sulclamide,chembl_synonym,chembl
nsc-300584,ropizine,chembl_synonym,chembl
ropizina,ropizine,chembl_synonym,chembl
ropizine,ropizine,chembl_synonym,chembl
ropizine,ropizine,usan,chembl
sc-13504,ropizine,chembl_synonym,chembl
parsalmida,parsalmide,chembl_synonym,chembl
parsalmide,parsalmide,chembl_synonym,chembl
tiprotimod,tiprotimod,chembl_synonym,chembl
cintramida,cintriamide,chembl_synonym,chembl
cintramide,cintriamide,chembl_synonym,chembl
cintriamide,cintriamide,chembl_synonym,chembl
cintriamide,cintriamide,usan,chembl
nsc-170963,cintriamide,chembl_synonym,chembl
eu-4584,tolfamide,chembl_synonym,chembl
tolfamida,tolfamide,chembl_synonym,chembl
tolfamide,tolfamide,chembl_synonym,chembl
tolfamide,tolfamide,usan,chembl
nf-1088,nifurquinazol,chembl_synonym,chembl
nifurquinazol,nifurquinazol,chembl_synonym,chembl
nifurquinazol,nifurquinazol,usan,chembl
nsc-220589,nifurquinazol,chembl_synonym,chembl
levo-bl-4566,moxazocine,chembl_synonym,chembl
moxazocina,moxazocine,chembl_synonym,chembl
moxazocine,moxazocine,chembl_synonym,chembl
moxazocine,moxazocine,usan,chembl
mesulfamida,mesulfamide,chembl_synonym,chembl
mesulfamide,mesulfamide,chembl_synonym,chembl
ftalofina,phthalofyne,chembl_synonym,chembl
ftalofyne,phthalofyne,chembl_synonym,chembl
nsc-25614,phthalofyne,chembl_synonym,chembl
phthalofyne,phthalofyne,chembl_synonym,chembl
phthalofyne,phthalofyne,usan,chembl
nicoclonate,nicoclonate,chembl_synonym,chembl
nicoclonate (stn),nicoclonate,chembl_synonym,chembl
nicoclonato,nicoclonate,chembl_synonym,chembl
nicoclonol,nicoclonate,chembl_synonym,chembl
cortisol 21-thiol,tixocortol pivalate,chembl_synonym,chembl
jo-1016,tixocortol pivalate,chembl_synonym,chembl
tixocortol,tixocortol pivalate,chembl_synonym,chembl
tixocortol,tixocortol pivalate,ban,chembl
tixocortol,tixocortol pivalate,chembl_synonym,chembl
tixocortol 21-pivalate,tixocortol pivalate,chembl_synonym,chembl
tixocortol 21-pivalate,tixocortol pivalate,chembl_synonym,chembl
tixocortol-21-pivalate,tixocortol pivalate,chembl_synonym,chembl
tixocortol pivalate,tixocortol pivalate,chembl_synonym,chembl
tixocortol pivalate,tixocortol pivalate,usan,chembl
bay 9015,niclofolan,chembl_synonym,chembl
bayer 9015,niclofolan,chembl_synonym,chembl
bayer-9015,niclofolan,chembl_synonym,chembl
niclofolan,niclofolan,chembl_synonym,chembl
dd-3480,timiperone,chembl_synonym,chembl
timiperona,timiperone,chembl_synonym,chembl
timiperone,timiperone,chembl_synonym,chembl
tolopelon,timiperone,chembl_synonym,chembl
mexiprostil,mexiprostil,chembl_synonym,chembl
mexiprostilo,mexiprostil,chembl_synonym,chembl
tigloidina,tigloidine,chembl_synonym,chembl
tigloidine,tigloidine,chembl_synonym,chembl
tiglylpseudotropine,tigloidine,chembl_synonym,chembl
glufanide disodium,oglufanide disodium,chembl_synonym,chembl
im-862,oglufanide disodium,chembl_synonym,chembl
im862,oglufanide disodium,chembl_synonym,chembl
oglufanide disodium,oglufanide disodium,chembl_synonym,chembl
oglufanide disodium,oglufanide disodium,usan,chembl
oglufanide sodium,oglufanide disodium,chembl_synonym,chembl
d-206,prothipendyl hydrochloride,chembl_synonym,chembl
dominal,prothipendyl hydrochloride,trade_name,chembl
prothipendyl hcl,prothipendyl hydrochloride,chembl_synonym,chembl
prothipendyl hydrochloride,prothipendyl hydrochloride,chembl_synonym,chembl
teflutixol,teflutixol,chembl_synonym,chembl
plafibrida,plafibride,chembl_synonym,chembl
plafibride,plafibride,chembl_synonym,chembl
cgs 13945,pentopril,chembl_synonym,chembl
cgs-13945,pentopril,chembl_synonym,chembl
pentopril,pentopril,chembl_synonym,chembl
pentopril,pentopril,usan,chembl
nifurciclina,nitrocycline,chembl_synonym,chembl
nitrocycline,nitrocycline,chembl_synonym,chembl
nitrocycline,nitrocycline,usan,chembl
nestifilina,nestifylline,chembl_synonym,chembl
nestifylline,nestifylline,chembl_synonym,chembl
nsc-356718,tesimide,chembl_synonym,chembl
tesimida,tesimide,chembl_synonym,chembl
tesimide,tesimide,chembl_synonym,chembl
tesimide,tesimide,usan,chembl
tiprostanida,tiprostanide,chembl_synonym,chembl
tiprostanide,tiprostanide,chembl_synonym,chembl
nsc-1884,thiazolsulfone,chembl_synonym,chembl
thiazolsulfone,thiazolsulfone,chembl_synonym,chembl
thiazolsulphone,thiazolsulfone,chembl_synonym,chembl
thiazosulfone,thiazolsulfone,chembl_synonym,chembl
thiazosulphone,thiazolsulfone,chembl_synonym,chembl
tiazosulfona,thiazolsulfone,chembl_synonym,chembl
f-776,orpanoxin,chembl_synonym,chembl
orpanoxin,orpanoxin,chembl_synonym,chembl
orpanoxin,orpanoxin,usan,chembl
orpanoxina,orpanoxin,chembl_synonym,chembl
orpanoxine,orpanoxin,chembl_synonym,chembl
d 19575,glufosfamide,chembl_synonym,chembl
d-19575,glufosfamide,chembl_synonym,chembl
d19575,glufosfamide,chembl_synonym,chembl
glucosylifosfamide mustard,glufosfamide,chembl_synonym,chembl
glufosfamida,glufosfamide,chembl_synonym,chembl
glufosfamide,glufosfamide,chembl_synonym,chembl
glufosfamide,glufosfamide,chembl_synonym,chembl
glufosfamide,glufosfamide,chembl_synonym,chembl
lirexaprida,lirexapride,chembl_synonym,chembl
lirexapride,lirexapride,chembl_synonym,chembl
metbufen,metbufen,chembl_synonym,chembl
metbufene,metbufen,chembl_synonym,chembl
nicafenina,nicafenine,chembl_synonym,chembl
nicafenine,nicafenine,chembl_synonym,chembl
lofendazam,lofendazam,chembl_synonym,chembl
piflutixol,piflutixol,chembl_synonym,chembl
pivenfrina,pivenfrine,chembl_synonym,chembl
pivenfrine,pivenfrine,chembl_synonym,chembl
611 c 65,thenium closylate,chembl_synonym,chembl
611-c-65,thenium closylate,chembl_synonym,chembl
closilate de thenium,thenium closylate,chembl_synonym,chembl
closilato de tenio,thenium closylate,chembl_synonym,chembl
nsc-106569,thenium closylate,chembl_synonym,chembl
thenium closilate,thenium closylate,ban,chembl
thenium closilate,thenium closylate,chembl_synonym,chembl
thenium closylate,thenium closylate,chembl_synonym,chembl
thenium closylate,thenium closylate,usan,chembl
metibrida,metibride,chembl_synonym,chembl
metibride,metibride,chembl_synonym,chembl
fuprazol,fuprazole,chembl_synonym,chembl
fuprazole,fuprazole,chembl_synonym,chembl
nuvenzepina,nuvenzepine,chembl_synonym,chembl
nuvenzepine,nuvenzepine,chembl_synonym,chembl
pildralazina,pildralazine,chembl_synonym,chembl
pildralazine,pildralazine,chembl_synonym,chembl
propyldazine,pildralazine,chembl_synonym,chembl
mefeclorazina,mefeclorazine,chembl_synonym,chembl
mefeclorazine,mefeclorazine,chembl_synonym,chembl
acide ranelique,ranelic acid,chembl_synonym,chembl
acido ranelico,ranelic acid,chembl_synonym,chembl
ranelic acid,ranelic acid,chembl_synonym,chembl
s-12911,ranelic acid,chembl_synonym,chembl
s12911,ranelic acid,chembl_synonym,chembl
lufuradom,lufuradom,chembl_synonym,chembl
hexadiphensulfone iodide,hexasonium iodide,chembl_synonym,chembl
hexasonium iodide,hexasonium iodide,chembl_synonym,chembl
iodure d'hexasonium,hexasonium iodide,chembl_synonym,chembl
ioduro de hexasonio,hexasonium iodide,chembl_synonym,chembl
thiospasmin,hexasonium iodide,chembl_synonym,chembl
thiospasmine,hexasonium iodide,chembl_synonym,chembl
a-4180,isometamidium chloride,chembl_synonym,chembl
chlorure d'isometamidium,isometamidium chloride,chembl_synonym,chembl
cloruro de isometamidio,isometamidium chloride,chembl_synonym,chembl
isometamidium chloride,isometamidium chloride,chembl_synonym,chembl
propiperona,propyperone,chembl_synonym,chembl
propyperone,propyperone,chembl_synonym,chembl
r 4082,propyperone,chembl_synonym,chembl
r-4082,propyperone,chembl_synonym,chembl
alo 2184,resocortol butyrate,chembl_synonym,chembl
alo-2184,resocortol butyrate,chembl_synonym,chembl
alo 2184org7417,resocortol butyrate,chembl_synonym,chembl
org7417,resocortol butyrate,chembl_synonym,chembl
pruban,resocortol butyrate,chembl_synonym,chembl
pruban,resocortol butyrate,trade_name,chembl
resocortol,resocortol butyrate,chembl_synonym,chembl
resocortol butyrate,resocortol butyrate,chembl_synonym,chembl
resocortol butyrate,resocortol butyrate,chembl_synonym,chembl
resocortol butyrate,resocortol butyrate,usan,chembl
bromure de laurcetium,laurcetium bromide,chembl_synonym,chembl
bromuro de laurcetio,laurcetium bromide,chembl_synonym,chembl
laurcetium bromide,laurcetium bromide,chembl_synonym,chembl
las 30451,pancopride,chembl_synonym,chembl
las-30451,pancopride,chembl_synonym,chembl
pancoprida,pancopride,chembl_synonym,chembl
pancopride,pancopride,chembl_synonym,chembl
pancopride,pancopride,usan,chembl
bromure de prodeconium,prodeconium bromide,chembl_synonym,chembl
bromuro de prodeconio,prodeconium bromide,chembl_synonym,chembl
g-25178,prodeconium bromide,chembl_synonym,chembl
prodeconium bromide,prodeconium bromide,chembl_synonym,chembl
isoprednidene,isoprednidene,chembl_synonym,chembl
isoprednideno,isoprednidene,chembl_synonym,chembl
tiglic acid 3.alpha.-tropanyl ester,tropigline,trade_name,chembl
tigloyltropine,tropigline,chembl_synonym,chembl
tropiglina,tropigline,chembl_synonym,chembl
tropigline,tropigline,chembl_synonym,chembl
"tropyl 2,3-dimethylacrylate",tropigline,chembl_synonym,chembl
rilmazafona,rilmazafone,chembl_synonym,chembl
rilmazafone,rilmazafone,chembl_synonym,chembl
hexapradol,hexapradol,chembl_synonym,chembl
laprafilina,laprafylline,chembl_synonym,chembl
laprafylline,laprafylline,chembl_synonym,chembl
ft-124,penflutizide,chembl_synonym,chembl
penflutizida,penflutizide,chembl_synonym,chembl
penflutizide,penflutizide,chembl_synonym,chembl
pentylhydroflumethiazide,penflutizide,chembl_synonym,chembl
tosilate de trethinium,trethinium tosilate,chembl_synonym,chembl
tosilato de tretinio,trethinium tosilate,chembl_synonym,chembl
trethinium tosilate,trethinium tosilate,chembl_synonym,chembl
trethinium tosylate,trethinium tosilate,chembl_synonym,chembl
bisulfite sodique de menadione,menadione sodium bisulfite,chembl_synonym,chembl
bisulfito sodico de menadiona,menadione sodium bisulfite,chembl_synonym,chembl
hykinone,menadione sodium bisulfite,trade_name,chembl
kavitamin,menadione sodium bisulfite,chembl_synonym,chembl
klotogen,menadione sodium bisulfite,trade_name,chembl
k-thrombin,menadione sodium bisulfite,chembl_synonym,chembl
menadione sodium bisulfite,menadione sodium bisulfite,chembl_synonym,chembl
menadione sodium bisulfite trihydrate,menadione sodium bisulfite,chembl_synonym,chembl
menadione sodium bisulfite trihydrate,menadione sodium bisulfite,chembl_synonym,chembl
menadione sodium bisulphite,menadione sodium bisulfite,chembl_synonym,chembl
menadione sodium sulfonate,menadione sodium bisulfite,chembl_synonym,chembl
menadione sodium sulphonate,menadione sodium bisulfite,chembl_synonym,chembl
vitamin k3 sodium bisulfite,menadione sodium bisulfite,chembl_synonym,chembl
iobitridol,iobitridol,chembl_synonym,chembl
iobitridol,iobitridol,chembl_synonym,chembl
iobitridol,iobitridol,chembl_synonym,chembl
iobitridol,iobitridol,chembl_synonym,chembl
iobitridol,iobitridol,chembl_synonym,chembl
e-7337,iomeprol,chembl_synonym,chembl
e7337,iomeprol,chembl_synonym,chembl
iomeprol,iomeprol,chembl_synonym,chembl
iomeprol,iomeprol,ban,chembl
iomeprol,iomeprol,chembl_synonym,chembl
iomeprol,iomeprol,chembl_synonym,chembl
iomeprol,iomeprol,chembl_synonym,chembl
iomeprol,iomeprol,chembl_synonym,chembl
iomeprol,iomeprol,chembl_synonym,chembl
iomeprol,iomeprol,usan,chembl
iomeron 300,iomeprol,chembl_synonym,chembl
iomervu,iomeprol,trade_name,chembl
al-0361,hydroxyphenamate,chembl_synonym,chembl
hydroxyphenamate,hydroxyphenamate,chembl_synonym,chembl
hydroxyphenamate,hydroxyphenamate,usan,chembl
listica,hydroxyphenamate,chembl_synonym,chembl
nsc-108034,hydroxyphenamate,chembl_synonym,chembl
oxifenamate,hydroxyphenamate,chembl_synonym,chembl
oxifenamato,hydroxyphenamate,chembl_synonym,chembl
oxyfenamate,hydroxyphenamate,chembl_synonym,chembl
oxyfenamate,hydroxyphenamate,chembl_synonym,chembl
p-301,hydroxyphenamate,chembl_synonym,chembl
nepaprazol,nepaprazole,chembl_synonym,chembl
nepaprazole,nepaprazole,chembl_synonym,chembl
oxifentorex,oxifentorex,chembl_synonym,chembl
sulfaguanol,sulfaguanole,chembl_synonym,chembl
sulfaguanole,sulfaguanole,chembl_synonym,chembl
rs-4464,triclonide,chembl_synonym,chembl
triclonida,triclonide,chembl_synonym,chembl
triclonide,triclonide,chembl_synonym,chembl
triclonide,triclonide,usan,chembl
toloxiclorinol,toloxychlorinol,chembl_synonym,chembl
toloxychlorinol,toloxychlorinol,chembl_synonym,chembl
bb-3644,solimastat,chembl_synonym,chembl
solimastat,solimastat,chembl_synonym,chembl
sulfasimazina,sulfasymazine,chembl_synonym,chembl
sulfasymazine,sulfasymazine,chembl_synonym,chembl
pivoxyl valproate,valproate pivoxil,chembl_synonym,chembl
valproate pivoxil,valproate pivoxil,chembl_synonym,chembl
valproato de pivoxilo,valproate pivoxil,chembl_synonym,chembl
chlorure de miripirium,miripirium chloride,chembl_synonym,chembl
cloruro de miripirio,miripirium chloride,chembl_synonym,chembl
miripirium chloride,miripirium chloride,chembl_synonym,chembl
nsc-36338,miripirium chloride,chembl_synonym,chembl
vindeburnol,vindeburnol,chembl_synonym,chembl
acide ursulcholique,ursulcholic acid,chembl_synonym,chembl
acido ursulcolico,ursulcholic acid,chembl_synonym,chembl
ursulcholic acid,ursulcholic acid,chembl_synonym,chembl
acide ioxitalamique,ioxitalamic acid,chembl_synonym,chembl
acido ioxitalamico,ioxitalamic acid,chembl_synonym,chembl
ag 58107,ioxitalamic acid,chembl_synonym,chembl
ag-58107,ioxitalamic acid,chembl_synonym,chembl
ioxitalamic acid,ioxitalamic acid,chembl_synonym,chembl
ioxitalamic acid,ioxitalamic acid,chembl_synonym,chembl
ioxithalamic acid,ioxitalamic acid,chembl_synonym,chembl
siltenzepina,siltenzepine,chembl_synonym,chembl
siltenzepine,siltenzepine,chembl_synonym,chembl
nsc-251767,troclosene potassium,chembl_synonym,chembl
potassium dichlorocyanurate,troclosene potassium,chembl_synonym,chembl
potassium dichloroisocyanurate,troclosene potassium,chembl_synonym,chembl
potassium troclosene,troclosene potassium,chembl_synonym,chembl
troclosene potassique,troclosene potassium,chembl_synonym,chembl
troclosene potassium,troclosene potassium,chembl_synonym,chembl
troclosene potassium,troclosene potassium,usan,chembl
trocloseno de potasio,troclosene potassium,chembl_synonym,chembl
fluminorex,fluminorex,chembl_synonym,chembl
fluminorex,fluminorex,usan,chembl
mcn-1231,fluminorex,chembl_synonym,chembl
thiohexamide,thiohexamide,chembl_synonym,chembl
tiohexamida,thiohexamide,chembl_synonym,chembl
estenbolona,stenbolone acetate,chembl_synonym,chembl
nsc-34418,stenbolone acetate,chembl_synonym,chembl
nsc-65890,stenbolone acetate,chembl_synonym,chembl
stenbolone,stenbolone acetate,chembl_synonym,chembl
stenbolone acetate,stenbolone acetate,chembl_synonym,chembl
stenbolone acetate,stenbolone acetate,usan,chembl
di-methox,sulfadimethoxine sodium,chembl_synonym,chembl
sodium sulfadimethoxine,sulfadimethoxine sodium,chembl_synonym,chembl
sulfadimethoxine sodium,sulfadimethoxine sodium,chembl_synonym,chembl
sulfadimethoxine sodium salt,sulfadimethoxine sodium,chembl_synonym,chembl
cloxazolam,cloxazolam,chembl_synonym,chembl
cloxazolam,cloxazolam,chembl_synonym,chembl
sepazon,cloxazolam,chembl_synonym,chembl
mp-1515,trifosmin,chembl_synonym,chembl
mp1515,trifosmin,chembl_synonym,chembl
trifosmin,trifosmin,chembl_synonym,chembl
trifosmina,trifosmin,chembl_synonym,chembl
trifosmine,trifosmin,chembl_synonym,chembl
nsc-43841,xenygloxal,chembl_synonym,chembl
xenigloxal,xenygloxal,chembl_synonym,chembl
xenygloxal,xenygloxal,chembl_synonym,chembl
nsc-226823,sulfamerazine sodium,chembl_synonym,chembl
sodium sulfamerazine,sulfamerazine sodium,chembl_synonym,chembl
sulfamerazina de sodio,sulfamerazine sodium,chembl_synonym,chembl
sulfamerazine monosodium salt,sulfamerazine sodium,chembl_synonym,chembl
sulfamerazine monosodium salt,sulfamerazine sodium,chembl_synonym,chembl
sulfamerazine sodique,sulfamerazine sodium,chembl_synonym,chembl
sulfamerazine sodium,sulfamerazine sodium,chembl_synonym,chembl
sulfamerazine sodium,sulfamerazine sodium,chembl_synonym,chembl
tolpropamina,tolpropamine,chembl_synonym,chembl
tolpropamine,tolpropamine,chembl_synonym,chembl
tolpropamine,tolpropamine,chembl_synonym,chembl
flordipine,flordipine,chembl_synonym,chembl
flordipine,flordipine,usan,chembl
flordipino,flordipine,chembl_synonym,chembl
rhc 2906,flordipine,chembl_synonym,chembl
rhc-2906,flordipine,chembl_synonym,chembl
chlorure de fludazonium,fludazonium chloride,chembl_synonym,chembl
cloruro de fludazonio,fludazonium chloride,chembl_synonym,chembl
fludazonium chloride,fludazonium chloride,chembl_synonym,chembl
fludazonium chloride,fludazonium chloride,usan,chembl
nsc-351149,fludazonium chloride,chembl_synonym,chembl
"r 23,633",fludazonium chloride,chembl_synonym,chembl
r-23633,fludazonium chloride,chembl_synonym,chembl
imagotan,sulforidazine,chembl_synonym,chembl
inofal,sulforidazine,chembl_synonym,chembl
