alias_clean,substance_clean,alias_type,source
velactis,cabergoline,ema_product_name,epar
viraferonpeg,peginterferon alfa-2b,ema_product_name,epar
qutavina,teriparatide,ema_product_name,epar
puldysa,idebenone|titanium dioxide,ema_product_name,epar
sebivo,telbivudine,ema_product_name,epar
panretin,alitretinoin,ema_product_name,epar
turalio,pexidartinib,ema_product_name,epar
artobend,autologous human chondrocytes in vitro expanded,ema_product_name,epar
alpivab,peramivir,ema_product_name,epar
zulvac 8 bovis,"inactivated bluetongue virus, serotype 8, strain btv-8|bel2006|02",ema_product_name,epar
insulatard,insulin human,ema_product_name,epar
ribavirin mylan (previously ribavirin three rivers),ribavirin,ema_product_name,epar
vepacel,"influenza virus (whole virion, inactivated), containing antigen of: a|vietnam|1203|2004 (h5n1)",ema_product_name,epar
upkanz,deferiprone,ema_product_name,epar
protaphane,insulin human,ema_product_name,epar
abilify mycite,aripiprazole,ema_product_name,epar
rayoqta,abicipar pegol,ema_product_name,epar
actrapid,insulin human,ema_product_name,epar
zerit,stavudine,ema_product_name,epar
imrestor,pegbovigrastim,ema_product_name,epar
qtrilmet,metformin hydrochloride|saxagliptin|dapagliflozin,ema_product_name,epar
circomax myco,"inactivated mycoplasma hyopneumoniae, strain p-5722-3|inactivated recombinant chimeric porcine circovirus type 1 containing the porcine circovirus type 2a open reading frame 2 (orf2) protein|inactivated recombinant chimeric porcine circovirus type 1 containing the porcine circovirus type 2b orf2 protein",ema_product_name,epar
ecoporc shiga,genetically modified recombinant shiga-toxin-2e antigen,ema_product_name,epar
visudyne,verteporfin,ema_product_name,epar
xiidra,lifitegrast,ema_product_name,epar
duzallo,allopurinol|lesinurad,ema_product_name,epar
tulatrixx,tulathromycin,ema_product_name,epar
zurampic,lesinurad,ema_product_name,epar
picato,ingenol mebutate,ema_product_name,epar
doxorubicin hydrochloride tillomed,doxorubicin hydrochloride,ema_product_name,epar
kolbam,cholic acid,ema_product_name,epar
zemdri,plazomicin (sulfate),ema_product_name,epar
rituximab mabion,rituximab,ema_product_name,epar
fertavid,follitropin beta,ema_product_name,epar
fingolimod mylan,fingolimod hydrochloride,ema_product_name,epar
helixate nexgen,octocog alfa,ema_product_name,epar
osseor,strontium ranelate,ema_product_name,epar
vynpenta (previously avacopanchemocentryx),avacopan,ema_product_name,epar
protelos,strontium ranelate,ema_product_name,epar
suvaxyn pcv,"porcine circovirus recombinant virus (cpcv) 1-2, inactivated",ema_product_name,epar
zulvac 1 ovis,"inactivated bluetongue virus, serotype-1",ema_product_name,epar
zulvac 1 bovis,"inactivated bluetongue virus, serotype 1",ema_product_name,epar
kromeya,adalimumab,ema_product_name,epar
clopidogrel bgr (previously zylagren),clopidogrel (as hydrogen sulfate),ema_product_name,epar
ekesivy,diclofenamide,ema_product_name,epar
xiapex,collagenase clostridium histolyticum,ema_product_name,epar
varuby,rolapitant,ema_product_name,epar
lifmior,etanercept,ema_product_name,epar
iblias,octocog alfa,ema_product_name,epar
nonafact,human coagulation factor ix,ema_product_name,epar
zalmoxis,allogeneic t cells genetically modified with a retroviral vector encoding for a truncated form of the human low affinity nerve growth factor receptor (δlngfr) and the herpes simplex i virus thymidine kinase (hsv-tk mut2),ema_product_name,epar
fexeric,ferric citrate coordination complex,ema_product_name,epar
aerivio spiromax,salmeterol xinafoate|fluticasone propionate,ema_product_name,epar
clopidogrel/acetylsalicylic acid zentiva (previously duocover),clopidogrel|acetylsalicylic acid,ema_product_name,epar
thorinane,enoxaparin sodium,ema_product_name,epar
imatinib medac,imatinib,ema_product_name,epar
taxespira (previously docetaxel hospira uk limited ),docetaxel trihydrate,ema_product_name,epar
horse allo 20,allogeneic equine adipose-derived mesenchymal stem cells,ema_product_name,epar
lartruvo,olaratumab,ema_product_name,epar
daklinza,daclatasvir dihydrochloride,ema_product_name,epar
doxolipad,doxorubicin hydrochloride,ema_product_name,epar
radicava,edaravone,ema_product_name,epar
bovalto ibraxion,inactivated ibr virus,ema_product_name,epar
cabazitaxel teva,cabazitaxel,ema_product_name,epar
rituzena (previously tuxella),rituximab,ema_product_name,epar
atryn,antithrombin alfa,ema_product_name,epar
airexar spiromax,salmeterol|fluticasone propionate,ema_product_name,epar
abp 710,infliximab,ema_product_name,epar
ingelvac pcv flex,porcine circovirus type 2 orf2 protein,ema_product_name,epar
ketek,telithromycin,ema_product_name,epar
ambrisentan zentiva,ambrisentan,ema_product_name,epar
arzerra,ofatumumab,ema_product_name,epar
canakinumab novartis,canakinumab,ema_product_name,epar
parvoduk,live attenuated muscovy duck parvovirus,ema_product_name,epar
efgratin,pegfilgrastim,ema_product_name,epar
silgard,human papillomavirus type 6 l1 protein|human papillomavirus type 11 l1 protein|human papillomavirus type 16 l1 protein|human papillomavirus type 18 l1 protein,ema_product_name,epar
vantobra,tobramycin,ema_product_name,epar
longrange,eprinomectin,ema_product_name,epar
altargo,retapamulin,ema_product_name,epar
topotecan actavis,topotecan,ema_product_name,epar
cyltezo,adalimumab,ema_product_name,epar
solymbic,adalimumab,ema_product_name,epar
eperzan,albiglutide,ema_product_name,epar
graspa,asparaginase,ema_product_name,epar
lusduna,insulin glargine,ema_product_name,epar
ivabradine jensonr,ivabradine hydrochloride,ema_product_name,epar
fyzoclad,adalimumab,ema_product_name,epar
entolimod tmc,entolimod,ema_product_name,epar
exondys,eteplirsen,ema_product_name,epar
zoledronic acid teva pharma,zoledronic acid,ema_product_name,epar
trobalt,retigabine,ema_product_name,epar
btvpur alsap 2-4,bluetongue-virus serotype-2 antigen|bluetongue-virus serotype-4 antigen,ema_product_name,epar
ionsys,fentanyl hydrochloride,ema_product_name,epar
raplixa,human fibrinogen|human thrombin,ema_product_name,epar
imatinib teva b.v.,imatinib mesilate,ema_product_name,epar
dexxience,betrixaban maleate,ema_product_name,epar
trifexis,spinosad|milbemycin oxime,ema_product_name,epar
treprostinil scipharm sàrl,treprostinil,ema_product_name,epar
angiox,bivalirudin,ema_product_name,epar
gripovac 3,inactivated influenza-a virus,ema_product_name,epar
intanza,"influenza virus (inactivated, split) of the following strains:a|california|7|2009 (h1n1)pdm09 - like strain (a|california|7|2009, nymc x-179a)a|hong kong|4801|2014 (h3n2) - like strain (a|hong kong|4801|2014, nymc x-263b)b|brisbane|60|2008 - like strain (b|brisbane|60|2008, wild type)",ema_product_name,epar
numient,levodopa|carbidopa,ema_product_name,epar
ariclaim,duloxetine,ema_product_name,epar
restaysis,ciclosporin,ema_product_name,epar
clopidogrel hcs,clopidogrel (as hydrochloride),ema_product_name,epar
victrelis,boceprevir,ema_product_name,epar
alsitek,masitinib mesilate,ema_product_name,epar
certifect,fipronil|amitraz|(s)-methoprene,ema_product_name,epar
topotecan teva,topotecan,ema_product_name,epar
rotigotine mylan,rotigotine,ema_product_name,epar
maci,autologous cultured chondrocytes,ema_product_name,epar
prohippur,sodium benzoate,ema_product_name,epar
zinbryta,daclizumab,ema_product_name,epar
olysio,simeprevir,ema_product_name,epar
btvpur alsap 1,bluetongue-virus serotype-1 antigen,ema_product_name,epar
btvpur alsap 8,bluetongue virus serotype 8 antigen,ema_product_name,epar
vibativ,telavancin,ema_product_name,epar
prandin,repaglinide,ema_product_name,epar
insulin human winthrop,insulin human,ema_product_name,epar
panacur aquasol,fenbendazole,ema_product_name,epar
masipro,masitinib mesilate,ema_product_name,epar
evarrest,human fibrinogen|human thrombin,ema_product_name,epar
idflu,"influenza virus (inactivated, split) of the following strains:a|california|7|2009 (h1n1)pdm09 - like strain (a|california|7|2009, nymc x-179a)a|hong kong|4801|2014 (h3n2) - like strain (a|hong kong|4801|2014, nymc x-263b)b|brisbane|60|2008 - like strain (b|brisbane|60|2008, wild type)",ema_product_name,epar
balimek,binimetinib,ema_product_name,epar
tasermity,sevelamer hydrochloride,ema_product_name,epar
fanaptum,iloperidone,ema_product_name,epar
ristempa,pegfilgrastim,ema_product_name,epar
infinia,alpha-1-antitrypsin,ema_product_name,epar
leukoscan,sulesomab,ema_product_name,epar
libertek,roflumilast,ema_product_name,epar
daliresp,roflumilast,ema_product_name,epar
onzeald,etirinotecan pegol,ema_product_name,epar
encyzix,enclomifene citrate,ema_product_name,epar
clopidogrel acino,clopidogrel,ema_product_name,epar
optimark,gadoversetamide,ema_product_name,epar
somatropin biopartners,somatropin,ema_product_name,epar
adlumiz,anamorelin hydrochloride,ema_product_name,epar
prevenar,pneumococcal oligosaccharide serotype 18c|pneumococcal polysaccharide serotype 19f|pneumococcal polysaccharide serotype 23f|pneumococcal polysaccharide serotype 4|pneumococcal polysaccharide serotype 6b|pneumococcal polysaccharide serotype 9v|pneumococcal polysaccharide serotype 14,ema_product_name,epar
human igg1 monoclonal antibody specific for human interleukin-1 alpha xbiotech,human igg1 monoclonal antibody specific for human interleukin-1 alpha,ema_product_name,epar
plivensia,sirukumab,ema_product_name,epar
kyomarc,bevacizumab,ema_product_name,epar
glybera,alipogene tiparvovec,ema_product_name,epar
clopidogrel teva pharma (previously clopidogrel hcs),clopidogrel (as hydrochloride),ema_product_name,epar
novonorm,repaglinide,ema_product_name,epar
zontivity,vorapaxar sulfate,ema_product_name,epar
qinprezo,vosaroxin,ema_product_name,epar
recuvyra,fentanyl,ema_product_name,epar
removab,catumaxomab,ema_product_name,epar
sabervel,irbesartan,ema_product_name,epar
optaflu,"influenza virus surface antigens (haemagglutinin and neuraminidase), inactivated, of the following strains:a|california|7|2009 (h1n1)pdm09 - like strain(a|brisbane|10|2010, wild type)a|switzerland|9715293|2013 (h3n2) - like strain(a|south australia|55|2014, wild type)b|phuket|3073|2013-like strain(b|utah|9|2014, wild type)",ema_product_name,epar
solithromycin triskel eu services,solithromycin,ema_product_name,epar
vitekta,elvitegravir,ema_product_name,epar
blectifor,caffeine citrate,ema_product_name,epar
imprida,valsartan|amlodipine (as amlodipine besilate),ema_product_name,epar
clopidogrel/acetylsalicylic acid teva,clopidogrel|acetylsalicylic acid,ema_product_name,epar
unituxin,dinutuximab,ema_product_name,epar
dutrebis,lamivudine|raltegravir potassium,ema_product_name,epar
zioxtenzo,pegfilgrastim,ema_product_name,epar
rasilamlo,aliskiren|amlodipine,ema_product_name,epar
alendronic acid / colecalciferol mylan,alendronate sodium trihydrate|colecalciferol,ema_product_name,epar
budesonide/formoterol teva,budesonide|formoterol fumarate dihydrate,ema_product_name,epar
budesonide/formoterol teva pharma b.v.,budesonide|formoterol,ema_product_name,epar
vylaer spiromax,budesonide|formoterol fumarate dihydrate,ema_product_name,epar
biograstim,filgrastim,ema_product_name,epar
chondrocelect,characterised viable autologous cartilage cells expanded ex vivo expressing specific marker proteins,ema_product_name,epar
capecitabine sun,capecitabine,ema_product_name,epar
zemfirza,cediranib maleate,ema_product_name,epar
pemetrexed ditromethamine hospira,pemetrexed ditromethamine,ema_product_name,epar
celvapan,"whole virion influenza vaccine, inactivated containing antigen of strain a|california|07|2009 (h1n1)v",ema_product_name,epar
ertapenem hospira,ertapenem sodium,ema_product_name,epar
pantecta control,pantoprazole,ema_product_name,epar
arikayce,amikacin sulfate,ema_product_name,epar
incivo,telaprevir,ema_product_name,epar
opsiria,sirolimus,ema_product_name,epar
zoledronic acid teva generics,zoledronic acid monohydrate,ema_product_name,epar
osigraft,eptotermin alfa,ema_product_name,epar
dropcys,mercaptamine,ema_product_name,epar
krystexxa,pegloticase,ema_product_name,epar
begedina,begelomab,ema_product_name,epar
opgenra,eptotermin alfa,ema_product_name,epar
pandemrix,"split influenza virus inactivated, containing antigen equivalent to a|california|07|2009 (h1n1)-derived strain used nymc x-179a",ema_product_name,epar
avandamet,rosiglitazone|metformin hydrochloride,ema_product_name,epar
avandia,rosiglitazone,ema_product_name,epar
revitacam,meloxicam,ema_product_name,epar
lodipressin,amlodipine besilate,ema_product_name,epar
repso,leflunomide,ema_product_name,epar
kepivance,palifermin,ema_product_name,epar
heparesc,human heterologous liver cells,ema_product_name,epar
aripiprazole mylan,aripiprazole,ema_product_name,epar
nuedexta,dextromethorphan|quinidine,ema_product_name,epar
paglitaz,pioglitazone hydrochloride,ema_product_name,epar
"prepandemic influenza vaccine (h5n1) (surface antigen, inactivated, adjuvanted) novartis vaccines and diagnostics",influenza virus surface antigens (haemagglutinin and neuraminidase) of strain a|viet nam|1194|2004 (h5n1),ema_product_name,epar
solumarv,insulin human,ema_product_name,epar
focetria,influenza virus surface antigens (haemagglutinin and neuraminidase) of strain: a|california|7|2009 (h1n1)-derived strain used nymc x-181,ema_product_name,epar
nivolumab bms,nivolumab,ema_product_name,epar
dicural,difloxacin,ema_product_name,epar
veraseal,human fibrinogen|human thrombin,ema_product_name,epar
sonata,zaleplon,ema_product_name,epar
lympreva,dasiprotimut-t,ema_product_name,epar
promeris,metaflumizone,ema_product_name,epar
promeris duo,metaflumizone|amitraz,ema_product_name,epar
rienso,ferumoxytol,ema_product_name,epar
clopidogrel dura,clopidogrel (as hydrochloride),ema_product_name,epar
corluxin,mifepristone,ema_product_name,epar
ketoconazole aid-scfm,ketoconazole,ema_product_name,epar
provenge,autologous peripheral-blood mononuclear cells including a minimum of 50 million autologous cd54+ cells activated with prostatic acid phosphatase granulocyte-macrophage colony-stimulating factor,ema_product_name,epar
duloxetine sandoz,duloxetine,ema_product_name,epar
bindren,colestilan,ema_product_name,epar
pumarix,"pandemic influenza vaccine (h5n1) (split virion, inactivated, adjuvanted)",ema_product_name,epar
docetaxel mylan,docetaxel,ema_product_name,epar
slentrol,dirlotapide,ema_product_name,epar
imagify,perflubutane,ema_product_name,epar
truscient,dibotermin alfa,ema_product_name,epar
clopidogrel teva pharma b.v.,clopidogrel (as hydrobromide),ema_product_name,epar
purevax rcch,attenuated feline rhinotracheitis herpesvirus (fhv f2 strain)|inactivated feline calicivirosis antigens (fcv 431 and g1 strains)|attenuated chlamydophila felis (905 strain),ema_product_name,epar
vistide,cidofovir,ema_product_name,epar
masiviera,masitinib,ema_product_name,epar
ipreziv,azilsartan medoxomil,ema_product_name,epar
fluenz,"reassortant influenza virus (live attenuated) of the following strains:a|california|7|2009 (h1n1)pdm09 like strain, a|victoria|361|2011 (h3n2) like strain, b|massachusetts|2|2012 like strain",ema_product_name,epar
topotecan eagle,topotecan hydrochloride,ema_product_name,epar
doribax,doripenem,ema_product_name,epar
pioglitazone krka,pioglitazone hydrochloride,ema_product_name,epar
rivastigmine 3m health care ltd,rivastigmine,ema_product_name,epar
faldaprevir boehringer ingelheim,faldaprevir,ema_product_name,epar
clopidogrel qualimed,clopidogrel (as hydrochloride),ema_product_name,epar
reasanz,serelaxin,ema_product_name,epar
nerventra,laquinimod,ema_product_name,epar
ioa,nomegestrol acetate|estradiol,ema_product_name,epar
neocepri,folic acid,ema_product_name,epar
folcepri,etarfolatide,ema_product_name,epar
revasc,desirudin,ema_product_name,epar
olanzapine cipla (previously olanzapine neopharma),olanzapine,ema_product_name,epar
issarlos,strontium ranelate|colecalciferol,ema_product_name,epar
ditelos,strontium ranelate|colecalciferol,ema_product_name,epar
preotact,parathyroid hormone (rdna),ema_product_name,epar
meloxivet,meloxicam,ema_product_name,epar
netvax,clostridium-perfringens-type-a alpha toxoid,ema_product_name,epar
viracept,nelfinavir,ema_product_name,epar
flexicam,meloxicam,ema_product_name,epar
clopidogrel teva generics b.v.,clopidogrel (as hydrochloride),ema_product_name,epar
onduarp,telmisartan,ema_product_name,epar
leflunomide teva,leflunomide,ema_product_name,epar
docetaxel teva pharma,docetaxel,ema_product_name,epar
tritanrix hepb,diphtheria toxoid|hepatitis b surface antigen|bordetella pertussis (inactivated)|tetanus toxoid,ema_product_name,epar
clopidogrel ratiopharm,clopidogrel,ema_product_name,epar
masican,masitinib,ema_product_name,epar
rasitrio,aliskiren|amlodipine|hydrochlorothiazide,ema_product_name,epar
ixinity,trenonacog alfa|trenonacog alfa,ema_product_name,epar
infanrix penta,"diphtheria toxoid|tetanus toxoid|bordetella pertussis antigens (pertussis toxoid, filamentous haemagglutinin, pertactin)|poliovirus (inactivated) (type 1 (mahoney strain), type 2 (mef-1 strain), type 3 (saukett strain))|hepatitis b surface antigen",ema_product_name,epar
sepioglin,pioglitazone hydrochloride,ema_product_name,epar
ibaflin,ibafloxacin,ema_product_name,epar
daronrix,"whole virion, inactivated, containing antigen*: a|vietnam|1194|2004 (h5n1)* produced in eggs",ema_product_name,epar
omontys,peginesatide,ema_product_name,epar
kynamro,mipomersen sodium,ema_product_name,epar
qsiva,phentermine|topiramate,ema_product_name,epar
nobivac piro,"babesia canis, inactivated|babesia rossi, inactivated",ema_product_name,epar
trevaclyn,laropiprant|nicotinic acid,ema_product_name,epar
pelzont,laropiprant|nicotinic acid,ema_product_name,epar
tredaptive,laropiprant|nicotinic acid,ema_product_name,epar
bondenza (previously ibandronic acid roche),ibandronic acid,ema_product_name,epar
ribavirin biopartners,ribavirin,ema_product_name,epar
possia,ticagrelor,ema_product_name,epar
ruvise,imatinib,ema_product_name,epar
memantine fgk,memantine,ema_product_name,epar
labazenit,budesonide|salmeterol,ema_product_name,epar
istodax,romidepsin,ema_product_name,epar
acrescent,memantine hydrochloride|donepezil hydrochloride,ema_product_name,epar
balaxur,memantine hydrochloride|donepezil hydrochloride,ema_product_name,epar
riprazo,aliskiren,ema_product_name,epar
duloxetine boehringer ingelheim,duloxetine,ema_product_name,epar
isomarv medium,insulin human,ema_product_name,epar
combimarv,insulin human,ema_product_name,epar
elelyso,taliglucerase alfa,ema_product_name,epar
rilonacept regeneron (previously arcalyst),rilonacept,ema_product_name,epar
imprida hct,amlodipine|valsartan|hydrochlorothiazide,ema_product_name,epar
zerene,zaleplon,ema_product_name,epar
rivastigmine teva,rivastigmine,ema_product_name,epar
riprazo hct,aliskiren|hydrochlorothiazide,ema_product_name,epar
sprimeo hct,aliskiren|hydrochlorothiazide,ema_product_name,epar
exalief,eslicarbazepine acetate,ema_product_name,epar
hexavac,purified diphtheria toxoid|purified tetanus toxoid|purified pertussis toxoid|purified pertussis filamentous haemagglutinin|hepatitis b surface antigen|inactivated type 1 poliovirus (mahoney)|inactivated type 3 poliovirus (saukett)|haemophilus influenzae type b polysaccharide,ema_product_name,epar
regranex,becaplermin,ema_product_name,epar
mabcampath,alemtuzumab,ema_product_name,epar
gonazon,azagly-nafarelin,ema_product_name,epar
valtropin,somatropin,ema_product_name,epar
teslascan,mangafodipir trisodium,ema_product_name,epar
refludan,lepirudin,ema_product_name,epar
clopidogrel acino pharma gmbh,clopidogrel,ema_product_name,epar
clopidogrel acino pharma,clopidogrel,ema_product_name,epar
clopidogrel hexal,clopidogrel,ema_product_name,epar
sprimeo,aliskiren,ema_product_name,epar
mulsevo,semuloparin sodium,ema_product_name,epar
egrifta,tesamorelin,ema_product_name,epar
folotyn,pralatrexate,ema_product_name,epar
pioglitazone teva generics,pioglitazone hydrochloride,ema_product_name,epar
fablyn,lasofoxifene tartrate,ema_product_name,epar
intrinsa,testosterone,ema_product_name,epar
docefrez,docetaxel,ema_product_name,epar
zubrin,tepoxalin,ema_product_name,epar
poulvac flufend h5n3 rg,recombinant inactivated avian influenza virus,ema_product_name,epar
photobarr,porfimer sodium,ema_product_name,epar
pioglitazone ratiopharm gmbh,pioglitazone,ema_product_name,epar
pioglitazone ratiopharm,pioglitazone,ema_product_name,epar
pioglitazone ratio,pioglitazone,ema_product_name,epar
paccal vet,paclitaxel,ema_product_name,epar
livensa,testosterone,ema_product_name,epar
"prepandemic influenza vaccine (h5n1) (split virion, inactivated, adjuvanted) glaxosmithkline biologicals","split influenza virus, inactivated, containing antigen: a|vietnam|1194|2004 (h5n1) like strain used (nibrg-14)",ema_product_name,epar
xigris,drotrecogin alfa (activated),ema_product_name,epar
sumatriptan galpharm,sumatriptan succinate,ema_product_name,epar
desloratadine krka,desloratadine,ema_product_name,epar
ablavar (previously vasovist),gadofosveset trisodium,ema_product_name,epar
clopidogrel sandoz,clopidogrel,ema_product_name,epar
arepanrix,"split influenza virus, inactivated, containing antigen*: a|california|7|2009 (h1n1)v like strain (x-179a)*propagated in eggs.",ema_product_name,epar
luveniq,voclosporin,ema_product_name,epar
alisade,fluticasone furoate,ema_product_name,epar
doxorubicin sun,doxorubicin hydrochloride,ema_product_name,epar
yarvitan,mitratapide,ema_product_name,epar
ibandronic acid hexal,ibandronic acid,ema_product_name,epar
avaglim,rosiglitazone|glimepiride,ema_product_name,epar
filgrastim ratiopharm,filgrastim,ema_product_name,epar
humenza,"split influenza virus, inactivated, containing antigen*: a|california|7|2009 (h1n1)v like strain (x-179a)*propagated in eggs.",ema_product_name,epar
agenerase,amprenavir,ema_product_name,epar
beprana,naproxcinod,ema_product_name,epar
enviage,aliskiren,ema_product_name,epar
epostim,epoetin alfa,ema_product_name,epar
onsenal,celecoxib,ema_product_name,epar
thelin,sitaxentan sodium,ema_product_name,epar
clopidogrel 1a pharma,clopidogrel,ema_product_name,epar
topotecan sun,topotecan,ema_product_name,epar
movectro,cladribine,ema_product_name,epar
tekinex,omacetaxine mepesuccinate,ema_product_name,epar
ozespa,briakinumab,ema_product_name,epar
immunogam,human hepatitis b immunoglobulin,ema_product_name,epar
zenhale,formoterol (fumarate)|mometasone furoate,ema_product_name,epar
neospect,depreotide trifluoroacetate,ema_product_name,epar
zeftera (previously zevtera),ceftobiprole medocaril,ema_product_name,epar
medicinal oxygen air liquide sante,oxygen,ema_product_name,epar
nobilis influenza h5n6,"inactivated whole avian influenza virus antigen of h5 subtype (strain h5n6, a|duck|potsdam|2243|84)",ema_product_name,epar
nobilis influenza h7n1,"inactivated whole avian influenza virus antigen of h7n1 subtype (strain, a|ck|italy|473|99)",ema_product_name,epar
pruban,resocortol butyrate,ema_product_name,epar
brilence,bazedoxifene,ema_product_name,epar
tyvaso,treprostinil sodium,ema_product_name,epar
repaglinide sun,repaglinide,ema_product_name,epar
impulsor,milnacipran,ema_product_name,epar
milnacipran pierre fabre medicament,milnacipran,ema_product_name,epar
ibuprofen/diphenhydramine hydrochloride wyeth,ibuprofen,ema_product_name,epar
pulsaflox,difloxacin,ema_product_name,epar
ratioepo,epoetin theta,ema_product_name,epar
paxene,paclitaxel,ema_product_name,epar
bextra,valdecoxib,ema_product_name,epar
clopidogrel bms,clopidogrel (as hydrogen sulfate),ema_product_name,epar
comfyde,carisbamate,ema_product_name,epar
turvel,trovafloxacin,ema_product_name,epar
turvel iv,alatrofloxacin mesilate,ema_product_name,epar
sovrima,idebenone,ema_product_name,epar
trovan iv,alatrofloxacin mesilate,ema_product_name,epar
allex,desloratadine,ema_product_name,epar
evotopin,topotecan,ema_product_name,epar
trovan,trovafloxacin,ema_product_name,epar
indimacis 125,igovomab,ema_product_name,epar
rotashield,"rotavirus serotype 1 reassortant, rotavirus serotype 2 reassortant, rotavirus serotype 3 rhesus, rotavirus serotype 4 reassortant",ema_product_name,epar
destara,ibandronic acid,ema_product_name,epar
zelnorm,tegaserod,ema_product_name,epar
tikosyn,dofetilide,ema_product_name,epar
tecnemab k1,anti-melanoma mab fragments,ema_product_name,epar
rhucin,recombinant human c1-inhibitor,ema_product_name,epar
genasense,oblimersen,ema_product_name,epar
recothrom,thrombin alfa,ema_product_name,epar
nenad,lisuride,ema_product_name,epar
irbesartan bms,irbesartan,ema_product_name,epar
irbesartan hydrochlorothiazide bms,irbesartan|hydrochlorothiazide,ema_product_name,epar
gemesis,becaplermin,ema_product_name,epar
zactima,vandetanib,ema_product_name,epar
zunrisa,casopitant,ema_product_name,epar
tekturna,aliskiren,ema_product_name,epar
trazec,nateglinide,ema_product_name,epar
posaconazole sp,posaconazole,ema_product_name,epar
raptiva,efalizumab,ema_product_name,epar
bosatria,mepolizumab,ema_product_name,epar
procomvax,polyribosylribitol phosphate from haemophilus influenzae type b as prp-ompc|outer membrane protein complex of neisseria meningitidis (outer membrane protein complex of the b11 strain of neisseria meningitidis subgroup b)|adsorbed hepatitis b surface antigen produced in recombinant yeast cells (saccharomyces cerevisiae),ema_product_name,epar
biferonex,interferon beta-1a,ema_product_name,epar
lunivia,eszopiclone,ema_product_name,epar
parareg,cinacalcet,ema_product_name,epar
clopidogrel teva pharma,clopidogrel,ema_product_name,epar
dynepo,epoetin delta,ema_product_name,epar
velosulin,insulin human,ema_product_name,epar
cylatron,peginterferon alfa-2b,ema_product_name,epar
vorinostat msd,vorinostat,ema_product_name,epar
zenapax,daclizumab,ema_product_name,epar
zimulti,rimonabant,ema_product_name,epar
acomplia,rimonabant,ema_product_name,epar
nespo,darbepoetin alfa,ema_product_name,epar
neupopeg,pegfilgrastim,ema_product_name,epar
theraloc,nimotuzumab,ema_product_name,epar
forcaltonin,recombinant salmon calcitonin,ema_product_name,epar
viraferon,interferon alfa-2b,ema_product_name,epar
vekacia,ciclosporin,ema_product_name,epar
exubera,insulin human,ema_product_name,epar
protopy,tacrolimus,ema_product_name,epar
lacosamide pain ucb pharma,lacosamide,ema_product_name,epar
quintanrix,diphtheria toxoid|tetanus toxoid|inactivated bordetella pertussis|hepatitis b surface antigen (rdna)|haemophilus influenzae type b polysaccharide,ema_product_name,epar
orplatna,satraplatin,ema_product_name,epar
diractin,ketoprofen,ema_product_name,epar
spanidin,gusperimus trihydrochloride,ema_product_name,epar
aflunov,a|vietnam|1194|2004,ema_product_name,epar
lenalidomide celgene europe,lenalidomide,ema_product_name,epar
aquilda,satavaptan,ema_product_name,epar
duocover,clopidogrel|acetylsalicylic acid,ema_product_name,epar
orbec,beclomethasone dipropionate,ema_product_name,epar
quixidar,fondaparinux sodium,ema_product_name,epar
kiacta,eprodisate disodium,ema_product_name,epar
advasure,e2 glycoprotein of classical swine fever virus,ema_product_name,epar
pristiqs,desvenlafaxine,ema_product_name,epar
levviax,telithromycin,ema_product_name,epar
monotard,insulin human,ema_product_name,epar
trudexa,adalimumab,ema_product_name,epar
ultratard,insulin human,ema_product_name,epar
natalizumab elan pharma,natalizumab,ema_product_name,epar
insulin human rapid marvel,insulin human,ema_product_name,epar
insulin human long marvel,insulin human,ema_product_name,epar
insulin human 30/70 mix marvel,insulin human,ema_product_name,epar
sinerem,iron oxide,ema_product_name,epar
gastromotal,1-13c-caprylic acid,ema_product_name,epar
garenoxacin mesylate,garenoxacin mesylate,ema_product_name,epar
retisert,fluocinolone acetonide,ema_product_name,epar
cerepro,adenovirus-mediated herpes simplex virus-thymidine kinase gene,ema_product_name,epar
vitragan,hyaluronidase,ema_product_name,epar
iplex,mecasermin rinfabate,ema_product_name,epar
mycograb,recombinant human monoclonal antibody to hsp,ema_product_name,epar
synordia,fenofibrate|metformin,ema_product_name,epar
riquent,abetimus,ema_product_name,epar
fortovase,saquinavir,ema_product_name,epar
alpheon,recombinant human interferon alfa-2a,ema_product_name,epar
surfaxin,sinapultide|dipalmitoylphosphatidylcholine|palmitoyl-oleoyl phosphatidylglycerol|palmitic acid,ema_product_name,epar
infergen,interferon alfacon-1,ema_product_name,epar
uprima,apomorphine hydrochloride,ema_product_name,epar
daquiran,pramipexole dihydrochloride monohydrate,ema_product_name,epar
retaane,anecortave acetate,ema_product_name,epar
theryttrex,yttrium (90y) chloride,ema_product_name,epar
ximelagatran 36 mg film coated tablets,ximelagatran,ema_product_name,epar
orathecin,rubitecan,ema_product_name,epar
tenecteplase boehringer ingelheim pharma gmbh co. kg,tenecteplase,ema_product_name,epar
cea-scan,arcitumomab,ema_product_name,epar
rayzon,parecoxib,ema_product_name,epar
patrex,sildenafil,ema_product_name,epar
valdyn (previously kudeq),valdecoxib,ema_product_name,epar
infanrix hepb,diphtheria toxoid|tetanus toxoid|pertussis toxoid|pertussis haemagglutin filamentous|pertactin|hepatitis b recombinant surface antigen,ema_product_name,epar
venvia,rosiglitazone,ema_product_name,epar
nyracta,rosiglitazone,ema_product_name,epar
taluvian,apomorphine hydrochloride,ema_product_name,epar
ixense,apomorphine hydrochloride,ema_product_name,epar
doxirobe,doxycycline,ema_product_name,epar
